location,date,beacon1,beacon2,beacon3,beacon4,beacon5
59,10-2-2020 6:03:41 PM,-61.0,-54.0,-77.0,-63.0,-74.0
59,10-2-2020 6:03:42 PM,-60.0,-53.0,-78.0,-63.0,-75.0
59,10-2-2020 6:03:43 PM,-60.0,-53.0,-80.0,-63.0,-76.0
59,10-2-2020 6:03:44 PM,-61.0,-51.0,-81.0,-69.0,-77.0
59,10-2-2020 6:03:45 PM,-71.0,-54.0,-71.0,-62.0,-74.0
59,10-2-2020 6:03:46 PM,-69.0,-54.0,-72.0,-63.0,-74.0
59,10-2-2020 6:03:47 PM,-67.0,-54.0,-73.0,-63.0,-75.0
59,10-2-2020 6:03:48 PM,-65.0,-54.0,-74.0,-63.0,-75.0
59,10-2-2020 6:03:49 PM,-63.0,-53.0,-75.0,-63.0,-75.0
59,10-2-2020 6:03:50 PM,-61.0,-53.0,-76.0,-63.0,-75.0
59,10-2-2020 6:03:51 PM,-60.0,-53.0,-77.0,-64.0,-76.0
59,10-2-2020 6:03:52 PM,-61.0,-49.0,-76.0,-69.0,-76.0
59,10-2-2020 6:03:53 PM,-60.0,-47.0,-69.0,-65.0,-69.0
59,10-2-2020 6:03:54 PM,-61.0,-48.0,-71.0,-65.0,-71.0
59,10-2-2020 6:03:55 PM,-62.0,-48.0,-72.0,-65.0,-72.0
59,10-2-2020 6:03:56 PM,-63.0,-49.0,-74.0,-65.0,-74.0
59,10-2-2020 6:03:57 PM,-64.0,-49.0,-76.0,-64.0,-75.0
59,10-2-2020 6:03:58 PM,-65.0,-50.0,-77.0,-64.0,-77.0
59,10-2-2020 6:03:59 PM,-66.0,-50.0,-79.0,-64.0,-78.0
79,10-2-2020 6:04:00 PM,-69.0,-48.0,-68.0,-61.0,-78.0
79,10-2-2020 6:04:01 PM,-73.0,-46.0,-71.0,-58.0,-82.0
79,10-2-2020 6:04:02 PM,-71.0,-46.0,-71.0,-59.0,-81.0
79,10-2-2020 6:04:03 PM,-68.0,-47.0,-72.0,-59.0,-79.0
79,10-2-2020 6:04:04 PM,-66.0,-48.0,-73.0,-60.0,-77.0
79,10-2-2020 6:04:05 PM,-64.0,-49.0,-73.0,-61.0,-76.0
79,10-2-2020 6:04:06 PM,-62.0,-50.0,-74.0,-61.0,-74.0
79,10-2-2020 6:04:07 PM,-60.0,-51.0,-75.0,-62.0,-73.0
