location,date,b3001,b3002,b3003,b3004,b3005,b3006
?,9-10-2020 8:00:39 PM,-76,-200,-75,-81,-88,-65
?,9-10-2020 8:00:40 PM,-79,-83,-73,-75,-94,-67
?,9-10-2020 8:00:41 PM,-67,-200,-200,-72,-86,-63
?,9-10-2020 8:00:42 PM,-72,-200,-200,-80,-87,-79
?,9-10-2020 8:00:43 PM,-78,-200,-77,-65,-200,-75
?,9-10-2020 8:00:44 PM,-81,-88,-75,-61,-82,-70
?,9-10-2020 8:00:45 PM,-72,-200,-69,-59,-200,-78
?,9-10-2020 8:00:46 PM,-73,-200,-200,-60,-101,-77
?,9-10-2020 8:00:47 PM,-66,-200,-200,-62,-200,-71
?,9-10-2020 8:00:48 PM,-79,-200,-71,-63,-82,-74
?,9-10-2020 8:00:49 PM,-71,-200,-62,-56,-97,-70
?,9-10-2020 8:00:50 PM,-73,-200,-72,-57,-200,-70
?,9-10-2020 8:00:51 PM,-82,-200,-200,-58,-200,-78
?,9-10-2020 8:00:52 PM,-75,-61,-200,-65,-88,-70
?,9-10-2020 8:00:53 PM,-76,-200,-200,-51,-84,-74
?,9-10-2020 8:00:54 PM,-68,-69,-65,-56,-82,-79
?,9-10-2020 8:00:55 PM,-75,-200,-84,-57,-200,-72
?,9-10-2020 8:00:56 PM,-78,-200,-200,-66,-200,-79
?,9-10-2020 8:00:57 PM,-77,-200,-200,-69,-81,-78
?,9-10-2020 8:00:58 PM,-74,-76,-77,-53,-78,-84
?,9-10-2020 8:00:59 PM,-87,-200,-54,-61,-200,-75
?,9-10-2020 8:01:00 PM,-77,-58,-69,-55,-93,-77
?,9-10-2020 8:01:01 PM,-72,-200,-200,-61,-200,-71
?,9-10-2020 8:01:02 PM,-81,-200,-58,-65,-85,-73
?,9-10-2020 8:01:03 PM,-81,-200,-59,-64,-200,-73
?,9-10-2020 8:01:04 PM,-72,-76,-200,-62,-200,-63
?,9-10-2020 8:01:05 PM,-76,-200,-200,-56,-200,-67
?,9-10-2020 8:01:06 PM,-70,-62,-200,-66,-86,-65
?,9-10-2020 8:01:07 PM,-57,-200,-200,-59,-94,-65
?,9-10-2020 8:01:08 PM,-67,-74,-82,-59,-81,-65
?,9-10-2020 8:01:09 PM,-63,-200,-44,-71,-200,-68
?,9-10-2020 8:01:10 PM,-70,-200,-68,-65,-85,-75
?,9-10-2020 8:01:11 PM,-70,-200,-200,-72,-86,-71
?,9-10-2020 8:01:12 PM,-75,-200,-200,-58,-89,-68
?,9-10-2020 8:01:13 PM,-64,-82,-55,-69,-81,-75
?,9-10-2020 8:01:14 PM,-72,-200,-85,-66,-83,-85
?,9-10-2020 8:01:15 PM,-56,-200,-76,-64,-100,-86
?,9-10-2020 8:01:16 PM,-71,-62,-200,-65,-200,-74
?,9-10-2020 8:01:17 PM,-68,-200,-200,-73,-95,-81
?,9-10-2020 8:01:18 PM,-72,-85,-83,-65,-85,-82
?,9-10-2020 8:01:19 PM,-68,-200,-80,-60,-97,-83
?,9-10-2020 8:01:20 PM,-63,-93,-73,-61,-81,-77
?,9-10-2020 8:01:21 PM,-71,-200,-200,-66,-80,-84
?,9-10-2020 8:01:22 PM,-74,-85,-72,-65,-87,-85
?,9-10-2020 8:01:23 PM,-74,-200,-200,-63,-79,-80
?,9-10-2020 8:01:24 PM,-77,-200,-200,-68,-88,-87
?,9-10-2020 8:01:25 PM,-76,-82,-200,-67,-200,-81
?,9-10-2020 8:01:26 PM,-80,-86,-200,-63,-82,-79
?,9-10-2020 8:01:27 PM,-73,-83,-200,-65,-94,-82
?,9-10-2020 8:01:28 PM,-71,-200,-71,-72,-81,-80
?,9-10-2020 8:01:29 PM,-72,-200,-56,-63,-200,-85
?,9-10-2020 8:01:30 PM,-73,-79,-200,-69,-84,-91
?,9-10-2020 8:01:31 PM,-81,-200,-200,-69,-83,-83
?,9-10-2020 8:01:32 PM,-64,-200,-75,-59,-91,-77
?,9-10-2020 8:01:33 PM,-76,-200,-74,-62,-200,-80
?,9-10-2020 8:01:34 PM,-78,-71,-200,-71,-96,-84
?,9-10-2020 8:01:35 PM,-76,-200,-200,-70,-89,-82
?,9-10-2020 8:01:36 PM,-81,-76,-200,-71,-98,-88
?,9-10-2020 8:01:37 PM,-85,-200,-78,-74,-200,-80
?,9-10-2020 8:01:38 PM,-78,-73,-58,-73,-200,-77
?,9-10-2020 8:01:39 PM,-74,-200,-60,-71,-94,-80
?,9-10-2020 8:01:40 PM,-77,-200,-200,-62,-97,-73
?,9-10-2020 8:01:41 PM,-70,-86,-200,-77,-200,-75
?,9-10-2020 8:01:42 PM,-77,-200,-61,-76,-200,-74
?,9-10-2020 8:01:43 PM,-82,-84,-61,-71,-200,-72
?,9-10-2020 8:01:44 PM,-69,-200,-200,-79,-200,-81
?,9-10-2020 8:01:45 PM,-81,-76,-200,-72,-85,-76
?,9-10-2020 8:01:46 PM,-78,-200,-200,-70,-200,-76
?,9-10-2020 8:01:47 PM,-73,-88,-200,-73,-96,-79
?,9-10-2020 8:01:48 PM,-76,-200,-90,-71,-200,-74
?,9-10-2020 8:01:49 PM,-72,-200,-85,-62,-91,-72
?,9-10-2020 8:01:50 PM,-74,-68,-200,-68,-200,-80
?,9-10-2020 8:01:51 PM,-76,-200,-58,-76,-89,-82
?,9-10-2020 8:01:52 PM,-79,-80,-200,-73,-94,-88
?,9-10-2020 8:01:53 PM,-78,-200,-70,-60,-97,-80
?,9-10-2020 8:01:54 PM,-69,-200,-200,-63,-200,-80
?,9-10-2020 8:01:55 PM,-69,-72,-72,-67,-200,-79
?,9-10-2020 8:01:56 PM,-70,-200,-72,-66,-78,-81
?,9-10-2020 8:01:57 PM,-70,-200,-63,-67,-88,-79
?,9-10-2020 8:01:58 PM,-75,-200,-200,-62,-84,-81
?,9-10-2020 8:01:59 PM,-74,-89,-200,-67,-89,-78
?,9-10-2020 8:02:00 PM,-79,-200,-200,-67,-92,-71
?,9-10-2020 8:02:01 PM,-71,-72,-77,-61,-79,-80
?,9-10-2020 8:02:02 PM,-78,-200,-200,-62,-78,-76
?,9-10-2020 8:02:03 PM,-79,-68,-200,-67,-200,-81
?,9-10-2020 8:02:04 PM,-76,-200,-200,-65,-200,-77
?,9-10-2020 8:02:05 PM,-75,-200,-62,-69,-200,-71
?,9-10-2020 8:02:06 PM,-80,-200,-82,-58,-200,-80
?,9-10-2020 8:02:07 PM,-72,-74,-71,-63,-200,-67
?,9-10-2020 8:02:08 PM,-81,-200,-200,-62,-200,-75
?,9-10-2020 8:02:09 PM,-83,-79,-200,-63,-200,-73
